Shirt Name,Shirt Price,Original Shirt Price,Promotion,Link,Weave
Grandi & Rubinelli Sky Blue Dress Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_07268_09552,Unknown
Grandi & Rubinelli Blue Candy Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_0a243_09188,Unknown
Grandi & Rubinelli Red Dress Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_06108_09188,Unknown
Grandi & Rubinelli Husk Green Dress Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_18373_09188,Unknown
Grandi & Rubinelli Navy Pinstripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_07234_00002,Unknown
Grandi & Rubinelli Moss Green Royal Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_tenerife_07841_a1041,oxford
Grandi & Rubinelli Red-Blue Dress Stripes Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_amazing_27712_00001,oxford
Grandi & Rubinelli Black Basket Weave,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_tifone_n_09510_09734,Unknown
Grandi & Rubinelli Sky Blue Royal Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_tenerife_07841_0a187,oxford
Grandi & Rubinelli Red University Stripes Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_amazing_18437_00001,oxford
Grandi & Rubinelli Flame Red Dress Stripes Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_amazing_18434_00001,oxford
Grandi & Rubinelli Blue Dress Stripes Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_amazing_08806_09101,oxford
Grandi & Rubinelli Blue Basket Weave,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_tifone_01611_00002,Unknown
Grandi & Rubinelli Crimson Red Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_amazing_08561_91200,oxford
Grandi & Rubinelli Pale Purple Fine Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_amazing_08561_91270,oxford
Grandi & Rubinelli Pink Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_amazing_08561_91129,oxford
Grandi & Rubinelli Pale Blue University Stripes Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_amazing_0a453_09101,oxford
Yellow Green Tattersall,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/yellow-green-tattersall,Unknown
Summer: Red Green Navy White Madras,$119.99,$119.99,False,http://custom.luxire.com/collections/dress-shirts/products/red-green-navy-white-madras,Unknown
Navy Pinpoint Oxford,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/navy-pinpoint-oxford,oxford
Light Yellow Peach Bengal Stripes,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/light-yellow-peach-bengal-stripes,Unknown
Alumo Pale Pink Hair Line Gingham,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/alumo-pale-pink-hair-line-gingham,Unknown
Sea Island Cotton: Blue Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/sea-island-cotton-blue-stripes,Unknown
Sea Island Blue White Pin Stripes on White,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-white-pin-stripes,Unknown
Pink Pin Stripes on White,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/pink-pin-stripes-on-white,Unknown
Black Red Madras Tattersall,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/black-red-madras-tattersall,Unknown
A Touch of Silk:Purple Pin Stripes on White: Natural Wrinkle Free,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/pale-purple-pin-stripes-on-white,Unknown
A Touch of Silk: Blue Shadow Stipes on White: Natural Wrinkle Free,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-shadow-stripes-on-white,Unknown
Brisbane Moss Orange Needlecord,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/brisbane-moss-chiltern-orange-corduroy,Unknown
Mid Night Grey Linen,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/mid-night-grey-linen,linen
Maroon Cool Linen Cotton,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/maroon-cool-linen-cotton,linen
Dark Ecru Cool Linen Cotton,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/dark-ecru-cool-linen-cotton,linen
Summer: Midnight-Grey End On End,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/summe-midnight-grey-end-on-end,end on end
Summer Blue End On End,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/summer-blue-end-on-end,end on end
Powder Green Herringbone,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/powder-green-herringbone,herringbone
Pink Orange Green Blue Window Pane Checks Flannel,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/pink-orange-green-blue-window-pane-checks-flannel,twill
Pale Pink Dobby Stripes On White,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/pale-pink-dobby-stripes-on-white,Unknown
Monti Grey Micro Gingham Twill,$119.99,$119.99,False,http://custom.luxire.com/collections/dress-shirts/products/monti-grey-micro-gingham-twill,twill
Monti Grey Herringbone Stripes,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/monti-grey-herringbone-stripes,herringbone
Mid Pink Pinpoint Oxford,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/pale-pink-casual-oxford,oxford
Green Shawdow Stripes Checks,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/green-shawdow-stripes-checks,Unknown
Canclini Purple End On End,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/canclini-purple-end-on-end,end on end
Alumo Purple Graph Checks,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/alumo-purple-graph-checks,Unknown
Shades of Blue University Stripes Oxford,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/shades-of-blue-university-stripes-oxford,oxford
Shades Of Grey Tattersall Classic Oxford,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/shades-of-grey-tattersall-oxford,oxford
Sand Dress Stripes Seersucker,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/sand-dress-stripes-seersucker,seersucker
Raspberry Pink Casual Shirt,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/raspberry-pink-casual-shirt,oxford
Racing Green Casual Shirt,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/racing-green-casual-shirt,twill
Orange Blue Madras,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/orange-blue-madras,Unknown
Mint Green Oxford,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/mint-green-oxford,oxford
Indigo Linen,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/indigo-linen,linen
Grey Herringbone Shirt,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/grey-herringbone-casual-shirt,herringbone
Blue Peach Tattersall Madras,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-peach-tattersall,Unknown
Blue Green Yellow Madras Seersucker,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-green-yellow-madras-seersucker,seersucker
Soft Light Summer:Yellow Red Madras,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/soft_light_summer_yellow_red_madras,Unknown
Soft Light Summer:Peach Blue Green Madras,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/soft_light_summer_peach_blue_green_madras,Unknown
Soft Light Summer:Grey Patch Madras,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/soft_light_summer_grey_patch_madras_,Unknown
Linen:Yellow Brown Gingham Checks,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen-yellow-brown-gingham-checks,linen
Pink Pencil Stripes On White,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/pink_pencil_stripes_on_white,Unknown
Friday Shirt:Shades Of Green Gingham,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/friday_shirt_shades_of_green_gingham,Unknown
Friday Shirt:Ruby Red Black Macro Gingham,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/friday_shirt_ruby_red_black_macro_gingham,Unknown
Friday Shirt:Red Double Pin Checks,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/friday_shirt_red_double_pin_checks_,Unknown
Friday Shirt: Red White Macro Gingham,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/friday_shirt_red_white_macro_gingham,Unknown
Friday Shirt: Blue White Black Macro Gingham,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/friday_shirt_blue_white_black_macro_gingham,Unknown
Blue White Grey Tattersall,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue_white_grey_tattersall,Unknown
Linen:Pale Green End on End,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen-pale_green_end_on_end,end on end
Linen: Yellow Blue Gingham,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen_yellow_blue_gingham,linen
Linen: Red End on End,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen_red_end_on_end,end on end
Linen: Persian Green With Pink Blue Pin Graph Checks,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen_persian_green_with_pink_blue_pin_graph_checks,linen
Linen: Pale Pink End on End,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen_pale_pink_end_on_end,end on end
Linen: Navy Printed Marine On Brown,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen_navy_printed_marine_on_brown,linen
Linen: Indigo Blue Green Madras Gingham,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen_indigo_blue_green_madras_gingham,linen
Linen: Grey Tape Stripes On White,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen_grey_tape_stripes_on_white,linen
Linen: Brown Printed Paisely,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen_brown_printed_paisely,linen
Linen: Blue Printed Birds On White,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen_blue_printed_birds_on_white,linen
Linen: Blue Pink Dress Stripes On White,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen_blue_pink_dress_stripes_on_white,linen
Red Black Bengal Stripes Linen,$69.99,$99.99,True,http://custom.luxire.com/collections/dress-shirts/products/red_black_bengal_stripes_linen,linen
Friday Shirt: Yellow Pencil Stripes On White,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/yellow_pencil_stripes_on_white,Unknown
Friday Shirt: Navy Green Tattersall,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/friday_shirt_navy_green_tattersall,Unknown
Cotton-Linen: Dark Purple,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/cotton-linen-dark-purple,linen
Cotton-Linen-Light Brown,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/cotton-linen-light-brown,linen
Sic-Tess Pale Blue with Black Shadow Stripes 200/2,$119.99,$119.99,False,http://custom.luxire.com/collections/dress-shirts/products/black_shawdow_stripes_on_pale_blue,Unknown
Red Overcheck Green Blue Blackwatch Twill,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/green_blue_blackwatch_twill,twill
Blue Small Gingham Seersucker,$119.99,$119.99,False,http://custom.luxire.com/collections/dress-shirts/products/purple_gingham_seersucker,seersucker
Purple Pale Blue Gingham Twill,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/purple_pale_blue_gingham,twill
Green Brown Cream Gingham Tattersall,$139.99,$139.99,False,http://custom.luxire.com/collections/dress-shirts/products/cream_brown_green_gingham_tattersall,Unknown
Grandi & Rubinelli Pale Purple Herringbone 70/2,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_tucano_00641_01270_pale_purple_herringbone_,herringbone
Grandi & Rubinelli White Twill Dobby,$179.99,$179.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_nobel_b_11502_00061_white_twill_dobby,twill
Grandi & Rubinelli Fine White Royal Oxford 200/2,$229.99,$229.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_sky_roy_b_14937_00031_fine_white_royal_oxford_200-2,oxford
Grandi & Rubinelli Fine White Twill 170/2,$179.99,$179.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_glory_b_06580_0a182_fine_white_twill,twill
Grandi & Rubinelli Indigo Blue End On End,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_superchic_04564_09191_indigo_blue_end_on_end,end on end
Grandi & Rubinelli Coral Pink Oxford,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_aurora_07934_09942_coral_pink_oxford,oxford
Grandi & Rubinelli White End on End,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_icaro_b_5854_09182_fine_white_end_on_end,end on end
Grandi & Rubinelli White Even Mesh Weave,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_rhea_b_00045_00101_white_even_mesh_weave,Unknown
Grandi & Rubinelli  Indigo Royal Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_chironeoro_01309_0a104__indigo_royal_oxford,oxford
Grandi & Rubinelli Powder Blue Fine Royal Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_rhea_00045_0a108_powder_blue_fine_royal_oxford,oxford
Grandi & Rubinelli Pale Purple Fine Royal Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_rhea_00045_00112_pale_purple_fine_royal_oxford,oxford
Grandi & Rubinelli Tan Brown Fine Royal Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_rhea_n_03450_91179_tan_brown_fine_royal_oxford,oxford
Grandi & Rubinelli Blue Fine Royal Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_rhea_n_3450_91144_blue_fine_royal_oxford,oxford
Indigo Denim Printed Green Yellow Flowers,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/indigo_denim_printed_green_yellow_flowers,Unknown
Pink Blue Small Gingham,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/pink_blue_small_gingham,Unknown
Dual Tone Orchid Oxford,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/dual_tone_orchid_oxford,oxford
Pale Pink Dress Checks,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/pale_pink_dress_checks,Unknown
Glaucous Blue Dress Stripes,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue_dress_stripes_gtz48783,Unknown
Shades Of Autumn Gingham,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/shades_of_autumn_gingham,Unknown
Navy Spring Tatersall,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/navy_spring_tatersall,Unknown
White HairLine Stripes Twill,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/white_hair_line_stripes_twill,twill
Zegna Soft Twill Pale Blue PinStripes,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/soft_twill_pale_blue_pin_stripes,twill
Navy Dress Stripes,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/navy_dress_stripes,Unknown
Majenta Blue Tartan Flannel,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/majenta_blue_tartan_flannel,Unknown
Red Houndstooth,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/red_houndstooth,Unknown
Green Purple Yellow Small Madras Checks,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/green_purple_yellow_small_madras_checks,Unknown
Blue Green Brown Tatersall,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue_green_brown_tatersall,Unknown
Blackwatch Green Blue Tartan Twill,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/blackwatch-twill,twill
White Blue Grey Tatersall Twill,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/white_blue_grey_tatersall_twill,twill
Monti Blue Gingham Twill,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/monti_blue_gingham_twill,twill
Country Checks Red Purple Green Oxford,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/country_checks_red_purple_green_oxford,oxford
Classic Oxford Red Dress-Stripes on Blue,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/classic_oxford_red_dress-stripes_on_blue,oxford
Business-Shirt White Brown Hair Line Stripes,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/business-shirt_white_brown_hair_line_stripes,Unknown
White Grey Shadow Graph,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/white_grey_shawdow_graph,Unknown
Red Navy University Stripes Oxford,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/red_navy_university_stripes_oxford,oxford
Orchid Pink Green Stripes Classic Oxford,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/orchid_pink_green_stripes_classic_oxford,oxford
Monti Green Blue Checks,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/monti_green_blue_checks,end-on-end
Heather Grey Gabardine,$119.99,$119.99,False,http://custom.luxire.com/collections/dress-shirts/products/heather_grey_gabardine,Unknown
Brown Blue Cream Dress Stripes,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/brown_blue_cream_dress_stripes,end-on-end
Blue Peach Tattersall,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue_peach_tatersall,Unknown
Albini Yellow With Blue Stripes,$119.99,$119.99,False,http://custom.luxire.com/collections/dress-shirts/products/albini_yellow_with_blue_stripes,twill
White Green Blue Tattersall,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/white_green_blue_tatrasall,Unknown
Monti - Blue Summer Tattersall End-on-End,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue_summer_tatrasall_monti_end_on_end,end-on-end
Mustard Linen Cotton,$79.99,$129.99,True,http://custom.luxire.com/collections/dress-shirts/products/mustard-linen-cotton,linen
White Blue Ecru Linen Checks,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/white-blue-ecru-linen-checks,linen
Red Black White Madras Linen,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/red-black-white-madras-linen,linen
Black Dobby Self Design,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/black-dobby-self-design,Unknown
Green Chambray Linen,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/green-chambray-linen,linen
Black Linen,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/black-linen,linen
Yellow Blue Tattersall,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/yellow-blue-tattersall,twill
Pink Dress Stripes 80/2,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/pink-dress-stripes-80-2,Unknown
Navy Red Purple Checks,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/navy-red-purple-checks,linen
Yellow Black Tattersall Flannel,$59.99,$59.99,False,http://custom.luxire.com/collections/dress-shirts/products/yellow-black-tattersall-flannel,Unknown
Black Micro Checks,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/black-micro-checks,Unknown
Black Candy Stripes,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/black-candy-stripes,Unknown
Pink Hairline Stripes,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/pink-hairline-stripes,Unknown
Navy End-on-End 120/2,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/navy-end-on-end,end-on-end
The Finest - Luxire Blue Gingham 300/4,$600.00,$600.00,False,http://custom.luxire.com/collections/dress-shirts/products/the-finest-luxire-blue-gingham-300-4,
Red Pink Navy Shadow Tattersall,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/red-pink-navy-tattersall,Unknown
Easy-to-Iron Blue Navy White Grey Checks,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-navy-grey-checks,Unknown
Vintage - Grullo Herringbone,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/grullo-herringbone,herringbone
Warzone Dark Tan,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/warzone-dark-tan,Unknown
Red Blue Ecru - Tartan,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/red-blue-ecru-tartan,Unknown
Natural WrinkleFree - White Pinstripes - With A Touch of Silk,$249.99,$249.99,False,http://custom.luxire.com/collections/dress-shirts/products/white-pinstripes-with-silk,Unknown
White Black Printed Houndstooth,$59.99,$59.99,False,http://custom.luxire.com/collections/dress-shirts/products/white-black-printed-houndstooth,Unknown
Ecru Black Pin Checks,$89.99,$140.00,True,http://custom.luxire.com/collections/dress-shirts/products/ecru-black-pin-ckecks,Unknown
Brushed Twill - Red Green Tartan,$59.99,$59.99,False,http://custom.luxire.com/collections/dress-shirts/products/red-green-twill-tartan-plaid,twill
Red Black Candy Stripes,$59.99,$59.99,False,http://custom.luxire.com/collections/dress-shirts/products/red-black-candy-stripes,Unknown
Muave Blue Lime Checks 140/2,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/muave-blue-lime-checks,Unknown
A Touch of Silk - Red Brown White Multi-Stripes,$249.99,$249.99,False,http://custom.luxire.com/collections/dress-shirts/products/red-brown-white-multi-stripe,Unknown
The Finest - Luxire Royal Stripes 300/4,$600.00,$600.00,False,http://custom.luxire.com/collections/dress-shirts/products/the-finest-luxire-royal-stripes-300-4,
Linen: Red White Slub Chambray,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/gov-linen-red-pin-stripes-531741_bt,chambray
Linen: Green Candy  Stripes,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/gov-linen-candy-green-stripes-540485_bt,linen
Linen: Navy Graph Checks,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/gov-linen-navy-blue-graph-checks-531764_chk,linen
Linen: Red Graph Checks,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/gov-linen-red-graph-checks-531711_chk,linen
Linen: Salmon Pink Gingham,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/gov-linen-small-gingham-salmon-pink-checks-54487_chk,linen
Linen: Grey Gingham,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/gov-linen-small-gingham-grey-checks-531743_chk,linen
Linen: Red Candy Stripes,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/gov-linen-candy-red-stripes-531705_bt,linen
Pale Blue Fresco Chambray,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/ah-tint-of-sky-blue-ypc_13_02_07_tint_blue,chambray
Pale Yellow Fresco Chambray,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/ah-pale-banana-yellow-ypc_137683_yellow,chambray
Air Blue Casual Chambray,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/ah-air-blue-cotton-chambray-ypc_137684_aero_blue,chambray
Orange Houndstooth,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/ah-orange-white-houndstooth-checks-54168_oxford,Unknown
Black Print on Powder Blue,$59.99,$59.99,False,http://custom.luxire.com/collections/dress-shirts/products/ah-black-diamonds-motif-print-powder-blue-340102,Unknown
Black Dot Prints on Royal Blue,$59.99,$59.99,False,http://custom.luxire.com/collections/dress-shirts/products/ah-black-mini-squares-dots-motif-print-midnight-blue-340070,Unknown
Wine Leaf Prints on Sky Blue,$59.99,$59.99,False,http://custom.luxire.com/collections/dress-shirts/products/ah-wine-red-leaf-motif-print-blue-340101,Unknown
Green Mini Polka Dots,$59.99,$59.99,False,http://custom.luxire.com/collections/dress-shirts/products/ah-black-green-mini-polka-dots-340077,Unknown
"Oxford: Pale-yellow, Navy, White, Stripes",$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/ah-pale-yellow-navy-white-stripes-54099_oxford,oxford
Oxford: Shades of Purple Tattersall Madras,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/ah-shades-of-purple-white-tettersall-checks-54540_oxford,oxford
Oxford: Shades of Green Mauve Stripes,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/ah-shades-of-green-mauve-stripes-54608_oxford,oxford
Oxford: Shades of Orange Stripes,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/ah-shades-of-orange-stripes-54609_oxford,oxford
Oxford: Shades of Blue Stripes,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/ah-shades-of-blue-stripes-54606_oxford,oxford
Albini Oxford:Cornflower Blue Tattersall,$149.99,$199.99,True,http://custom.luxire.com/collections/dress-shirts/products/albini-su-misura-oxford-70-cornflower-blue-tattersall-checks-on-white-cotton-fl64223_55,oxford
Albini Oxford:Green Blue Tattersall,$149.99,$199.99,True,http://custom.luxire.com/collections/dress-shirts/products/albini-su-misura-oxford-70-green-blue-checks-on-white-cotton-fl64223_55,oxford
Albini Oxford:Black Blue Tattersall,$149.99,$199.99,True,http://custom.luxire.com/collections/dress-shirts/products/albini-su-misura-oxford-70-black-blue-checks-on-white-cotton-fl64223_45,oxford
Albini Oxford:Maroon Blue Tattersall,$149.99,$199.99,True,http://custom.luxire.com/collections/dress-shirts/products/albini-su-misura-oxford-70-maroon-blue-checks-on-white-cotton-fl64223_35,oxford
Albini Linen: Brown White Candy Stripes,$149.99,$199.99,True,http://custom.luxire.com/collections/dress-shirts/products/albini-su-misura-sahara-br-brown-on-white-awning-candy-stripes-linen-fl48704_26,linen
Albini Linen: Blue Yonder,$149.99,$199.99,True,http://custom.luxire.com/collections/dress-shirts/products/albini-su-misura-sahara-br-blue-yonder-linen-fl46491_12,linen
Albini Linen: Pink Small Gingham,$149.99,$199.99,True,http://custom.luxire.com/collections/dress-shirts/products/albini-su-misura-sahara-br-pink-small-gingham-linen-fl60680_33,linen
Albini Linen: Grey Chambray,$149.99,$199.99,True,http://custom.luxire.com/collections/dress-shirts/products/albini-su-misura-sahara-br-grey-linen-fl46491_570,chambray
Albini Linen: Pastel Spring Green,$149.99,$199.99,True,http://custom.luxire.com/collections/dress-shirts/products/albini-su-misura-sahara-br-pastel-spring-green-linen-fl46491_511,linen
Albini Linen: Blue POW Checks,$149.99,$199.99,True,http://custom.luxire.com/collections/dress-shirts/products/albini-su-misura-sahara-br-ceil-linen-fl28832_13,linen
Albini: End on End Pigment Blue,$99.99,$149.99,True,http://custom.luxire.com/collections/dress-shirts/products/albini-su-misura-silver-end-on-end-blue-pigment-fl33326_16,end on end
